TEAM_ID,TEAM_NAME,GAME_ID,GAME_DATE,OFF_RATING,DEF_RATING,E_OFF_RATING,E_DEF_RATING,AST_PCT,REB_PCT,PACE,E_PACE,TEAM_BLK,TEAM_STL,TEAM_PF
1610612760,Thunder,22400487,2025-01-05,107.1,94.8,105.3,92.4,0.564,0.505,97.5,99.64,6,11,18
1610612738,Celtics,22400487,2025-01-05,94.8,107.1,92.4,105.3,0.548,0.495,97.5,99.64,5,6,18
1610612764,Wizards,22400489,2025-01-05,99.0,112.2,95.9,110.2,0.658,0.491,98.5,100.98,4,6,18
1610612740,Pelicans,22400489,2025-01-05,112.2,99.0,110.2,95.9,0.703,0.509,98.5,100.98,8,7,13
1610612739,Cavaliers,22400488,2025-01-05,115.0,106.1,112.7,102.6,0.659,0.476,99.5,102.2,5,5,17
1610612766,Hornets,22400488,2025-01-05,106.1,115.0,102.6,112.7,0.5,0.524,99.5,102.2,4,9,18
1610612747,Lakers,22400491,2025-01-05,125.0,128.0,127.3,124.8,0.684,0.439,92.5,92.84,5,4,21
1610612745,Rockets,22400491,2025-01-05,128.0,125.0,124.8,127.3,0.404,0.561,92.5,92.84,4,3,22
1610612758,Kings,22400492,2025-01-05,129.0,101.0,125.6,97.1,0.689,0.556,99.0,102.3,3,15,19
1610612744,Warriors,22400492,2025-01-05,101.0,129.0,97.1,125.6,0.595,0.444,99.0,102.3,3,10,21
1610612762,Jazz,22400490,2025-01-05,107.1,94.8,105.1,91.3,0.538,0.564,97.5,100.32,5,6,19
1610612753,Magic,22400490,2025-01-05,94.8,107.1,91.3,105.1,0.714,0.436,97.5,100.32,4,8,21
1610612754,Pacers,22400495,2025-01-06,120.2,104.2,117.6,102.2,0.55,0.434,94.5,96.48,5,8,17
1610612751,Nets,22400495,2025-01-06,104.2,120.2,102.2,117.6,0.561,0.566,94.5,96.48,3,8,19
1610612750,Timberwolves,22400500,2025-01-06,112.5,111.6,110.8,107.1,0.585,0.527,95.5,98.24,5,6,20
1610612746,Clippers,22400500,2025-01-06,111.6,112.5,107.1,110.8,0.622,0.473,95.5,98.24,10,9,19
1610612758,Kings,22400501,2025-01-06,106.0,101.7,105.6,101.8,0.667,0.535,96.0,96.13,8,7,20
1610612748,Heat,22400501,2025-01-06,101.7,106.0,101.8,105.6,0.581,0.465,96.0,96.13,6,14,19
1610612763,Grizzlies,22400499,2025-01-06,114.4,98.1,112.9,97.6,0.6,0.509,105.0,106.0,5,11,17
1610612742,Mavericks,22400499,2025-01-06,98.1,114.4,97.6,112.9,0.625,0.491,105.0,106.0,8,7,22
1610612757,Trail Blazers,22400493,2025-01-06,117.3,121.6,113.6,116.1,0.667,0.439,97.5,101.44,4,6,18
1610612765,Pistons,22400493,2025-01-06,121.6,117.3,116.1,113.6,0.548,0.561,97.5,101.44,4,9,15
1610612759,Spurs,22400498,2025-01-06,106.8,110.7,105.5,105.9,0.705,0.495,103.0,105.94,12,8,18
1610612741,Bulls,22400498,2025-01-06,110.7,106.8,105.9,105.5,0.568,0.505,103.0,105.94,4,12,9
1610612756,Suns,22400494,2025-01-06,113.5,104.2,112.0,102.7,0.78,0.52,95.5,96.9,4,7,18
1610612755,76ers,22400494,2025-01-06,104.2,113.5,102.7,112.0,0.588,0.48,95.5,96.9,4,6,19
1610612753,Magic,22400496,2025-01-06,113.2,103.3,115.8,102.5,0.59,0.494,91.0,90.3,5,7,19
1610612752,Knicks,22400496,2025-01-06,103.3,113.2,102.5,115.8,0.444,0.506,91.0,90.3,3,4,18
1610612761,Raptors,22400497,2025-01-06,101.0,124.3,98.8,124.8,0.659,0.456,103.0,103.92,4,11,15
1610612749,Bucks,22400497,2025-01-06,124.3,101.0,124.8,98.8,0.787,0.544,103.0,103.92,8,7,19
1610612740,Pelicans,22400505,2025-01-07,100.0,105.1,91.9,100.6,0.657,0.479,98.0,104.46,5,12,18
1610612750,Timberwolves,22400505,2025-01-07,105.1,100.0,100.6,91.9,0.684,0.521,98.0,104.46,8,9,17
1610612743,Nuggets,22400507,2025-01-07,112.8,124.2,109.7,120.7,0.55,0.479,94.5,97.2,6,6,17
1610612738,Celtics,22400507,2025-01-07,124.2,112.8,120.7,109.7,0.682,0.521,94.5,97.2,7,11,13
1610612747,Lakers,22400504,2025-01-07,103.2,128.3,107.1,125.3,0.588,0.405,93.0,92.36,6,7,13
1610612742,Mavericks,22400504,2025-01-07,128.3,103.2,125.3,107.1,0.644,0.595,93.0,92.36,0,7,16
