TEAM_ID,TEAM_NAME,GAME_ID,GAME_DATE,OFF_RATING,DEF_RATING,E_OFF_RATING,E_DEF_RATING,AST_PCT,REB_PCT,PACE,E_PACE
1610612744,Warriors,22400589,2025-01-18,123.2,117.5,122.5,115.0,0.533,0.556,98.0,99.34
1610612755,76ers,22400588,2025-01-18,105.2,119.8,104.4,118.4,0.553,0.409,96.5,97.4
1610612754,Pacers,22400588,2025-01-18,119.8,105.2,118.4,104.4,0.682,0.591,96.5,97.4
1610612757,Trail Blazers,22400591,2025-01-18,100.0,119.0,98.2,115.0,0.718,0.377,104.0,106.8
1610612745,Rockets,22400591,2025-01-18,119.0,100.0,115.0,98.2,0.521,0.623,104.0,106.8
1610612756,Suns,22400586,2025-01-18,125.0,119.8,124.3,116.5,0.581,0.514,100.5,102.22
1610612765,Pistons,22400586,2025-01-18,119.8,125.0,116.5,124.3,0.5,0.486,100.5,102.22
1610612750,Timberwolves,22400590,2025-01-18,120.6,129.2,120.2,126.5,0.628,0.48,96.5,97.68
1610612739,Cavaliers,22400590,2025-01-18,129.2,120.6,126.5,120.2,0.643,0.52,96.5,97.68
1610612738,Celtics,22400587,2025-01-18,104.5,109.2,103.5,107.9,0.575,0.492,99.17,100.27
1610612737,Hawks,22400587,2025-01-18,109.2,104.5,107.9,103.5,0.614,0.508,99.17,100.27
1610612747,Lakers,22400596,2025-01-19,107.4,120.8,105.9,119.4,0.684,0.446,95.5,96.76
1610612746,Clippers,22400596,2025-01-19,120.8,107.4,119.4,105.9,0.574,0.554,95.5,96.76
1610612753,Magic,22400593,2025-01-19,102.0,116.5,100.0,114.6,0.789,0.434,97.5,99.34
1610612743,Nuggets,22400593,2025-01-19,116.5,102.0,114.6,100.0,0.6,0.566,97.5,99.34
1610612757,Trail Blazers,22400597,2025-01-19,113.0,100.0,108.7,101.6,0.5,0.571,101.0,102.22
1610612741,Bulls,22400597,2025-01-19,100.0,113.0,101.6,108.7,0.583,0.429,101.0,102.22
1610612755,76ers,22400594,2025-01-19,112.4,126.8,109.3,122.8,0.667,0.455,97.0,99.94
1610612749,Bucks,22400594,2025-01-19,126.8,112.4,122.8,109.3,0.721,0.545,97.0,99.94
1610612764,Wizards,22400598,2025-01-19,92.6,113.9,90.8,114.4,0.594,0.486,108.0,108.82
1610612758,Kings,22400598,2025-01-19,113.9,92.6,114.4,90.8,0.609,0.514,108.0,108.82
1610612760,Thunder,22400595,2025-01-19,129.6,103.1,131.3,100.6,0.771,0.495,98.0,98.54
1610612751,Nets,22400595,2025-01-19,103.1,129.6,100.6,131.3,0.676,0.505,98.0,98.54
1610612759,Spurs,22400592,2025-01-19,107.0,128.0,107.0,130.1,0.683,0.48,100.0,99.22
1610612748,Heat,22400592,2025-01-19,128.0,107.0,130.1,107.0,0.7,0.52,100.0,99.22
1610612756,Suns,22400603,2025-01-20,93.9,121.6,93.2,119.0,0.611,0.43,97.5,98.92
1610612739,Cavaliers,22400603,2025-01-20,121.6,93.9,119.0,93.2,0.659,0.57,97.5,98.92
1610612742,Mavericks,22400599,2025-01-20,107.1,113.4,107.8,107.9,0.5,0.487,97.5,99.68
1610612766,Hornets,22400599,2025-01-20,113.4,107.1,107.9,107.8,0.7,0.513,97.5,99.68
1610612762,Jazz,22400605,2025-01-20,105.3,108.8,104.2,109.1,0.595,0.567,102.34,102.77
1610612740,Pelicans,22400605,2025-01-20,108.8,105.3,109.1,104.2,0.683,0.433,102.34,102.77
1610612746,Clippers,22400611,2025-01-20,103.1,116.7,97.6,111.5,0.649,0.439,96.0,100.96
1610612741,Bulls,22400611,2025-01-20,116.7,103.1,111.5,97.6,0.658,0.561,96.0,100.96
1610612744,Warriors,22400604,2025-01-20,89.5,130.2,86.0,128.2,0.875,0.448,95.5,98.18
1610612738,Celtics,22400604,2025-01-20,130.2,89.5,128.2,86.0,0.673,0.552,95.5,98.18
1610612745,Rockets,22400600,2025-01-20,96.0,105.9,93.2,102.3,0.514,0.434,100.5,103.82
1610612765,Pistons,22400600,2025-01-20,105.9,96.0,102.3,93.2,0.5,0.566,100.5,103.82
1610612750,Timberwolves,22400601,2025-01-20,103.9,105.9,102.0,107.0,0.694,0.532,102.0,102.42
1610612763,Grizzlies,22400601,2025-01-20,105.9,103.9,107.0,102.0,0.514,0.468,102.0,102.42
1610612752,Knicks,22400602,2025-01-20,120.2,112.2,115.3,107.1,0.66,0.495,98.5,102.96
1610612737,Hawks,22400602,2025-01-20,112.2,120.2,107.1,115.3,0.575,0.505,98.5,102.96
1610612764,Wizards,22400610,2025-01-21,87.1,112.1,84.0,108.9,0.735,0.495,100.0,103.32
1610612747,Lakers,22400610,2025-01-21,112.1,87.1,108.9,84.0,0.698,0.505,100.0,103.32
1610612761,Raptors,22400608,2025-01-21,118.5,100.0,118.1,99.6,0.744,0.452,92.5,92.84
1610612753,Magic,22400608,2025-01-21,100.0,118.5,99.6,118.1,0.457,0.548,92.5,92.84
1610612752,Knicks,22400606,2025-01-21,104.2,100.0,103.0,95.0,0.725,0.462,95.0,98.08
1610612751,Nets,22400606,2025-01-21,100.0,104.2,95.0,103.0,0.656,0.538,95.0,98.08
1610612755,76ers,22400609,2025-01-21,113.5,148.5,107.4,150.0,0.773,0.364,96.5,98.76
1610612743,Nuggets,22400609,2025-01-21,148.5,113.5,150.0,107.4,0.75,0.636,96.5,98.76
1610612757,Trail Blazers,22400607,2025-01-21,120.8,111.5,123.2,111.1,0.581,0.51,96.0,95.2
1610612748,Heat,22400607,2025-01-21,111.5,120.8,111.1,123.2,0.634,0.49,96.0,95.2
1610612746,Clippers,22400620,2025-01-22,106.6,108.3,103.0,106.6,0.511,0.516,96.91,99.41
1610612738,Celtics,22400620,2025-01-22,108.3,106.6,106.6,103.0,0.585,0.484,96.91,99.41
1610612750,Timberwolves,22400614,2025-01-22,116.2,114.0,117.4,107.2,0.703,0.457,99.5,102.16
1610612742,Mavericks,22400614,2025-01-22,114.0,116.2,107.2,117.4,0.533,0.543,99.5,102.16
1610612756,Suns,22400613,2025-01-22,113.7,88.4,115.2,89.2,0.667,0.472,95.0,93.94
1610612751,Nets,22400613,2025-01-22,88.4,113.7,89.2,115.2,0.471,0.528,95.0,93.94
1610612762,Jazz,22400618,2025-01-22,110.7,118.3,109.0,118.3,0.595,0.596,103.5,104.28
1610612760,Thunder,22400618,2025-01-22,118.3,110.7,118.3,109.0,0.455,0.404,103.5,104.28
1610612765,Pistons,22400612,2025-01-22,105.6,96.3,107.2,91.7,0.643,0.491,108.0,109.9
1610612737,Hawks,22400612,2025-01-22,96.3,105.6,91.7,107.2,0.641,0.509,108.0,109.9
1610612763,Grizzlies,22400616,2025-01-22,126.9,115.4,123.2,114.2,0.735,0.516,104.0,106.12
1610612766,Hornets,22400616,2025-01-22,115.4,126.9,114.2,123.2,0.659,0.484,104.0,106.12
1610612758,Kings,22400619,2025-01-22,121.8,118.2,125.4,111.7,0.585,0.446,100.0,101.4
1610612744,Warriors,22400619,2025-01-22,118.2,121.8,111.7,125.4,0.721,0.554,100.0,101.4
1610612745,Rockets,22400615,2025-01-22,114.7,112.5,107.1,109.8,0.625,0.564,95.5,100.08
1610612739,Cavaliers,22400615,2025-01-22,112.5,114.7,109.8,107.1,0.61,0.436,95.5,100.08
1610612758,Kings,22400626,2025-01-23,110.8,118.9,110.5,119.3,0.66,0.475,111.0,111.0
1610612743,Nuggets,22400626,2025-01-23,118.9,110.8,119.3,110.5,0.612,0.525,111.0,111.0
1610612761,Raptors,22400623,2025-01-23,118.4,113.3,115.6,112.1,0.681,0.506,104.0,105.88
1610612737,Hawks,22400623,2025-01-23,113.3,118.4,112.1,115.6,0.714,0.494,104.0,105.88
1610612757,Trail Blazers,22400622,2025-01-23,105.2,84.0,103.7,80.9,0.575,0.495,95.0,97.5
1610612753,Magic,22400622,2025-01-23,84.0,105.2,80.9,103.7,0.654,0.505,95.0,97.5
1610612749,Bucks,22400624,2025-01-23,126.3,97.0,121.6,96.7,0.696,0.534,99.0,101.02
1610612748,Heat,22400624,2025-01-23,97.0,126.3,96.7,121.6,0.765,0.466,99.0,101.02
1610612760,Thunder,22400625,2025-01-23,112.7,118.6,112.0,118.8,0.619,0.448,102.0,102.26
1610612742,Mavericks,22400625,2025-01-23,118.6,112.7,118.8,112.0,0.641,0.552,102.0,102.26
1610612759,Spurs,22400621,2025-01-23,134.6,104.8,135.1,105.5,0.741,0.645,104.5,103.96
1610612754,Pacers,22400621,2025-01-23,104.8,134.6,105.5,135.1,0.705,0.355,104.5,103.96
1610612764,Wizards,22400983,2025-01-23,89.4,105.8,88.4,106.9,0.75,0.473,104.0,104.08
1610612746,Clippers,22400983,2025-01-23,105.8,89.4,106.9,88.4,0.725,0.527,104.0,104.08
1610612747,Lakers,22400629,2025-01-23,124.5,102.1,119.6,101.1,0.643,0.569,94.0,96.36
1610612738,Celtics,22400629,2025-01-23,102.1,124.5,101.1,119.6,0.657,0.431,94.0,96.36
1610612744,Warriors,22400628,2025-01-23,131.0,108.2,124.6,104.0,0.804,0.58,99.0,103.52
1610612741,Bulls,22400628,2025-01-23,108.2,131.0,104.0,124.6,0.647,0.42,99.0,103.52
1610612755,76ers,22400631,2025-01-24,132.0,127.7,130.8,123.6,0.523,0.532,100.5,102.62
1610612739,Cavaliers,22400631,2025-01-24,127.7,132.0,123.6,130.8,0.667,0.468,100.5,102.62
1610612740,Pelicans,22400632,2025-01-24,126.0,140.4,123.4,136.9,0.667,0.471,99.5,101.8
1610612763,Grizzlies,22400632,2025-01-24,140.4,126.0,136.9,123.4,0.679,0.529,99.5,101.8
1610612757,Trail Blazers,22400630,2025-01-24,106.3,101.0,103.9,99.7,0.531,0.518,96.0,97.74
1610612766,Hornets,22400630,2025-01-24,101.0,106.3,99.7,103.9,0.625,0.482,96.0,97.74
1610612758,Kings,22400641,2025-01-25,116.5,137.5,114.2,131.0,0.717,0.413,103.5,107.08
1610612752,Knicks,22400641,2025-01-25,137.5,116.5,131.0,114.2,0.769,0.587,103.5,107.08
1610612755,76ers,22400642,2025-01-25,109.0,95.1,105.3,96.2,0.548,0.443,101.0,102.14
1610612741,Bulls,22400642,2025-01-25,95.1,109.0,96.2,105.3,0.667,0.557,101.0,102.14
1610612761,Raptors,22400639,2025-01-25,106.4,86.2,103.5,84.7,0.738,0.528,109.5,112.0
1610612737,Hawks,22400639,2025-01-25,86.2,106.4,84.7,103.5,0.848,0.472,109.5,112.0
1610612762,Jazz,22400643,2025-01-25,102.0,122.5,100.9,121.4,0.692,0.455,101.5,102.5
1610612763,Grizzlies,22400643,2025-01-25,122.5,102.0,121.4,100.9,0.651,0.545,101.5,102.5
1610612753,Magic,22400638,2025-01-25,117.5,111.9,113.4,109.4,0.55,0.495,102.0,105.02
1610612765,Pistons,22400638,2025-01-25,111.9,117.5,109.4,113.4,0.55,0.505,102.0,105.02
1610612742,Mavericks,22400635,2025-01-25,110.3,124.5,106.7,122.8,0.462,0.526,97.5,99.84
1610612738,Celtics,22400635,2025-01-25,124.5,110.3,122.8,106.7,0.75,0.474,97.5,99.84
1610612745,Rockets,22400640,2025-01-25,137.8,131.0,136.6,126.6,0.578,0.516,99.0,101.12
1610612739,Cavaliers,22400640,2025-01-25,131.0,137.8,126.6,136.6,0.596,0.484,99.0,101.12
1610612749,Bucks,22400646,2025-01-25,113.6,123.3,114.8,121.7,0.649,0.459,103.0,103.14
1610612746,Clippers,22400646,2025-01-25,123.3,113.6,121.7,114.8,0.432,0.541,103.0,103.14
1610612740,Pelicans,22400637,2025-01-25,91.1,123.0,92.5,121.8,0.656,0.449,100.5,100.22
1610612766,Hornets,22400637,2025-01-25,123.0,91.1,121.8,92.5,0.667,0.551,100.5,100.22
1610612748,Heat,22400636,2025-01-25,108.2,99.0,106.5,98.5,0.629,0.583,98.0,99.0
1610612751,Nets,22400636,2025-01-25,99.0,108.2,98.5,106.5,0.767,0.417,98.0,99.0
1610612750,Timberwolves,22400634,2025-01-25,134.3,106.1,133.5,104.3,0.717,0.565,98.5,99.66
1610612743,Nuggets,22400634,2025-01-25,106.1,134.3,104.3,133.5,0.744,0.435,98.5,99.66
1610612747,Lakers,22400644,2025-01-25,121.6,112.5,122.3,109.0,0.617,0.517,96.5,97.76
1610612744,Warriors,22400644,2025-01-25,112.5,121.6,109.0,122.3,0.732,0.483,96.5,97.76
1610612759,Spurs,22400633,2025-01-25,96.1,133.3,93.3,133.1,0.629,0.471,102.0,103.58
1610612754,Pacers,22400633,2025-01-25,133.3,96.1,133.1,93.3,0.604,0.529,102.0,103.58
1610612764,Wizards,22400645,2025-01-25,110.1,120.2,112.4,117.4,0.667,0.404,99.0,99.14
1610612756,Suns,22400645,2025-01-25,120.2,110.1,117.4,112.4,0.575,0.596,99.0,99.14
1610612757,Trail Blazers,22400647,2025-01-26,113.7,125.5,113.3,122.0,0.636,0.505,94.5,96.04
1610612760,Thunder,22400647,2025-01-26,125.5,113.7,122.0,113.3,0.571,0.495,94.5,96.04
1610612758,Kings,22400651,2025-01-27,117.0,103.2,114.0,100.8,0.689,0.538,93.5,95.84
1610612751,Nets,22400651,2025-01-27,103.2,117.0,100.8,114.0,0.633,0.462,93.5,95.84
1610612745,Rockets,22400650,2025-01-27,121.3,119.1,117.2,115.7,0.707,0.511,94.0,97.02
1610612738,Celtics,22400650,2025-01-27,119.1,121.3,115.7,117.2,0.538,0.489,94.0,97.02
1610612765,Pistons,22400649,2025-01-27,95.8,114.6,92.1,111.0,0.649,0.451,95.5,98.98
1610612739,Cavaliers,22400649,2025-01-27,114.6,95.8,111.0,92.1,0.7,0.549,95.5,98.98
1610612752,Knicks,22400653,2025-01-27,133.6,101.0,130.1,99.5,0.571,0.533,106.0,108.2
1610612763,Grizzlies,22400653,2025-01-27,101.0,133.6,99.5,130.1,0.512,0.467,106.0,108.2
1610612750,Timberwolves,22400656,2025-01-27,98.0,89.3,97.3,90.3,0.529,0.491,102.5,102.34
1610612737,Hawks,22400656,2025-01-27,89.3,98.0,90.3,97.3,0.706,0.509,102.5,102.34
1610612761,Raptors,22400654,2025-01-27,107.6,100.0,102.6,95.2,0.721,0.543,104.5,109.66
1610612740,Pelicans,22400654,2025-01-27,100.0,107.6,95.2,102.6,0.538,0.457,104.5,109.66
1610612762,Jazz,22400658,2025-01-27,111.1,126.3,108.1,124.4,0.683,0.505,99.0,101.1
1610612749,Bucks,22400658,2025-01-27,126.3,111.1,124.4,108.1,0.635,0.495,99.0,101.1
1610612756,Suns,22400659,2025-01-27,116.8,113.5,115.8,112.6,0.575,0.483,95.5,96.32
1610612746,Clippers,22400659,2025-01-27,113.5,116.8,112.6,115.8,0.537,0.517,95.5,96.32
1610612764,Wizards,22400657,2025-01-27,109.1,132.7,102.4,132.0,0.548,0.495,98.5,101.98
1610612742,Mavericks,22400657,2025-01-27,132.7,109.1,132.0,102.4,0.796,0.505,98.5,101.98
1610612753,Magic,22400652,2025-01-27,106.3,112.6,106.3,109.4,0.711,0.514,92.28,93.62
1610612748,Heat,22400652,2025-01-27,112.6,106.3,109.4,106.3,0.708,0.486,92.28,93.62
1610612743,Nuggets,22400655,2025-01-27,114.2,120.6,112.2,122.3,0.692,0.495,106.5,106.68
1610612741,Bulls,22400655,2025-01-27,120.6,114.2,122.3,112.2,0.714,0.505,106.5,106.68
1610612747,Lakers,22400648,2025-01-27,117.9,111.5,108.1,108.2,0.5,0.568,95.5,101.24
1610612766,Hornets,22400648,2025-01-27,111.5,117.9,108.2,108.1,0.667,0.432,95.5,101.24
1610612762,Jazz,22400661,2025-01-28,108.4,117.5,106.7,115.6,0.769,0.43,96.0,97.6
1610612744,Warriors,22400661,2025-01-28,117.5,108.4,115.6,106.7,0.806,0.57,96.0,97.6
1610612755,76ers,22400660,2025-01-28,118.0,104.0,119.2,103.9,0.465,0.506,100.0,99.56
1610612747,Lakers,22400660,2025-01-28,104.0,118.0,103.9,119.2,0.676,0.494,100.0,99.56
1610612745,Rockets,22400532,2025-01-28,99.0,94.1,97.3,91.4,0.514,0.51,101.5,103.92
1610612737,Hawks,22400532,2025-01-28,94.1,99.0,91.4,97.3,0.528,0.49,101.5,103.92
1610612757,Trail Blazers,22400662,2025-01-28,128.9,114.3,127.1,115.6,0.578,0.591,97.5,97.62
1610612749,Bucks,22400662,2025-01-28,114.3,128.9,115.6,127.1,0.591,0.409,97.5,97.62
1610612759,Spurs,22400671,2025-01-29,116.0,126.7,114.9,126.6,0.643,0.359,100.5,101.06
1610612746,Clippers,22400671,2025-01-29,126.7,116.0,126.6,114.9,0.542,0.641,100.5,101.06
1610612756,Suns,22400672,2025-01-29,115.3,124.7,113.2,122.4,0.698,0.513,97.5,99.34
1610612750,Timberwolves,22400672,2025-01-29,124.7,115.3,122.4,113.2,0.619,0.488,97.5,99.34
1610612741,Bulls,22400666,2025-01-29,97.1,119.6,97.8,119.7,0.757,0.515,102.5,102.08
1610612738,Celtics,22400666,2025-01-29,119.6,97.1,119.7,97.8,0.78,0.485,102.5,102.08
1610612740,Pelicans,22400670,2025-01-29,132.0,131.7,131.2,128.7,0.608,0.409,103.5,105.08
1610612742,Mavericks,22400670,2025-01-29,131.7,132.0,128.7,131.2,0.577,0.591,103.5,105.08
1610612764,Wizards,22400665,2025-01-29,85.4,108.2,80.6,104.3,0.607,0.552,97.0,101.68
1610612761,Raptors,22400665,2025-01-29,108.2,85.4,104.3,80.6,0.738,0.448,97.0,101.68
1610612754,Pacers,22400664,2025-01-29,130.4,117.8,129.6,111.8,0.609,0.466,101.5,104.54
1610612765,Pistons,22400664,2025-01-29,117.8,130.4,111.8,129.6,0.591,0.534,101.5,104.54
1610612758,Kings,22400669,2025-01-29,109.5,123.2,108.9,121.0,0.85,0.565,95.0,96.08
1610612755,76ers,22400669,2025-01-29,123.2,109.5,121.0,108.9,0.698,0.435,95.0,96.08
1610612752,Knicks,22400668,2025-01-29,123.2,113.1,120.9,115.3,0.688,0.435,99.0,99.02
1610612743,Nuggets,22400668,2025-01-29,113.1,123.2,115.3,120.9,0.512,0.565,99.0,99.02
1610612766,Hornets,22400663,2025-01-29,92.2,114.3,89.2,112.1,0.643,0.548,90.5,92.9
1610612751,Nets,22400663,2025-01-29,114.3,92.2,112.1,89.2,0.692,0.452,90.5,92.9
1610612760,Thunder,22400673,2025-01-29,107.9,114.9,101.9,114.5,0.525,0.557,101.0,104.16
1610612744,Warriors,22400673,2025-01-29,114.9,107.9,114.5,101.9,0.75,0.443,101.0,104.16
1610612748,Heat,22400667,2025-01-29,110.4,131.3,108.6,130.4,0.692,0.457,96.0,97.12
1610612739,Cavaliers,22400667,2025-01-29,131.3,110.4,130.4,108.6,0.537,0.543,96.0,97.12
1610612764,Wizards,22400674,2025-01-30,93.2,132.7,88.1,131.8,0.621,0.51,102.0,105.32
1610612747,Lakers,22400674,2025-01-30,132.7,93.2,131.8,88.1,0.633,0.49,102.0,105.32
1610612739,Cavaliers,22400675,2025-01-30,133.0,112.7,134.6,111.8,0.642,0.57,102.5,102.34
1610612737,Hawks,22400675,2025-01-30,112.7,133.0,111.8,134.6,0.683,0.43,102.5,102.34
1610612763,Grizzlies,22400676,2025-01-30,122.4,121.4,115.6,116.3,0.479,0.481,98.0,103.06
1610612745,Rockets,22400676,2025-01-30,121.4,122.4,116.3,115.6,0.524,0.519,98.0,103.06
1610612762,Jazz,22400677,2025-01-30,117.7,146.8,113.0,142.9,0.538,0.429,95.0,98.28
1610612750,Timberwolves,22400677,2025-01-30,146.8,117.7,142.9,113.0,0.776,0.571,95.0,98.28
1610612757,Trail Blazers,22400678,2025-01-30,132.2,97.8,123.1,97.0,0.561,0.529,91.0,94.72
1610612753,Magic,22400678,2025-01-30,97.8,132.2,97.0,123.1,0.412,0.471,91.0,94.72
1610612759,Spurs,22400684,2025-01-31,138.5,115.7,135.8,113.0,0.74,0.531,103.0,105.22
1610612749,Bucks,22400684,2025-01-31,115.7,138.5,113.0,135.8,0.558,0.469,103.0,105.22
1610612756,Suns,22400685,2025-01-31,123.8,101.0,121.4,100.0,0.82,0.528,104.5,106.02
1610612744,Warriors,22400685,2025-01-31,101.0,123.8,100.0,121.4,0.722,0.472,104.5,106.02
1610612746,Clippers,22400679,2025-01-31,115.5,105.1,113.4,105.5,0.591,0.526,98.0,98.7
1610612766,Hornets,22400679,2025-01-31,105.1,115.5,105.5,113.4,0.429,0.474,98.0,98.7
1610612740,Pelicans,22400683,2025-01-31,111.5,114.6,107.1,114.1,0.364,0.574,103.5,105.9
1610612738,Celtics,22400683,2025-01-31,114.6,111.5,114.1,107.1,0.762,0.426,103.5,105.9
1610612765,Pistons,22400680,2025-01-31,120.6,106.3,114.7,103.8,0.383,0.522,96.5,100.14
1610612742,Mavericks,22400680,2025-01-31,106.3,120.6,103.8,114.7,0.541,0.478,96.5,100.14
1610612755,76ers,22400681,2025-01-31,134.0,138.4,133.9,137.1,0.58,0.471,99.5,99.98
1610612743,Nuggets,22400681,2025-01-31,138.4,134.0,137.1,133.9,0.722,0.529,99.5,99.98
1610612761,Raptors,22400682,2025-01-31,105.0,120.8,102.0,123.9,0.692,0.481,101.0,101.18
1610612741,Bulls,22400682,2025-01-31,120.8,105.0,123.9,102.0,0.756,0.519,101.0,101.18
1610612754,Pacers,22400686,2025-02-01,125.7,122.1,124.5,119.7,0.714,0.478,104.5,106.04
1610612737,Hawks,22400686,2025-02-01,122.1,125.7,119.7,124.5,0.689,0.522,104.5,106.04
1610612762,Jazz,22400687,2025-02-01,111.9,97.1,110.2,95.7,0.667,0.536,101.5,102.98
1610612753,Magic,22400687,2025-02-01,97.1,111.9,95.7,110.2,0.633,0.464,101.5,102.98
1610612752,Knicks,22400692,2025-02-01,114.3,129.3,110.5,126.8,0.75,0.533,98.5,101.14
1610612747,Lakers,22400692,2025-02-01,129.3,114.3,126.8,110.5,0.553,0.467,98.5,101.14
1610612758,Kings,22400691,2025-02-01,104.8,135.8,99.6,135.8,0.625,0.364,105.5,108.24
1610612760,Thunder,22400691,2025-02-01,135.8,104.8,135.8,99.6,0.649,0.636,105.5,108.24
1610612764,Wizards,22400690,2025-02-01,105.0,103.0,104.5,97.2,0.684,0.471,100.0,103.2
1610612750,Timberwolves,22400690,2025-02-01,103.0,105.0,97.2,104.5,0.763,0.529,100.0,103.2
1610612759,Spurs,22400693,2025-02-01,105.1,107.1,104.8,106.6,0.711,0.471,98.0,98.36
1610612748,Heat,22400693,2025-02-01,107.1,105.1,106.6,104.8,0.732,0.529,98.0,98.36
1610612757,Trail Blazers,22400694,2025-02-01,123.3,104.9,123.7,104.4,0.522,0.495,103.0,103.04
1610612756,Suns,22400694,2025-02-01,104.9,123.3,104.4,123.7,0.553,0.505,103.0,103.04
1610612745,Rockets,22400689,2025-02-01,106.5,118.3,99.4,116.7,0.474,0.491,92.5,96.42
1610612751,Nets,22400689,2025-02-01,118.3,106.5,116.7,99.4,0.558,0.509,92.5,96.42
1610612743,Nuggets,22400688,2025-02-01,108.1,104.0,107.2,102.5,0.707,0.452,99.5,100.64
1610612766,Hornets,22400688,2025-02-01,104.0,108.1,102.5,107.2,0.756,0.548,99.5,100.64
1610612765,Pistons,22400695,2025-02-02,119.8,110.2,117.9,111.4,0.704,0.469,107.0,107.26
1610612741,Bulls,22400695,2025-02-02,110.2,119.8,111.4,117.9,0.683,0.531,107.0,107.26
1610612749,Bucks,22400699,2025-02-02,116.7,128.2,114.0,123.7,0.727,0.385,102.5,105.52
1610612763,Grizzlies,22400699,2025-02-02,128.2,116.7,123.7,114.0,0.712,0.615,102.5,105.52
1610612761,Raptors,22400697,2025-02-02,119.8,112.5,119.7,114.6,0.705,0.517,96.0,95.14
1610612746,Clippers,22400697,2025-02-02,112.5,119.8,114.6,119.7,0.512,0.483,96.0,95.14
1610612755,76ers,22400698,2025-02-02,113.4,122.9,114.2,124.2,0.541,0.532,96.5,95.68
1610612738,Celtics,22400698,2025-02-02,122.9,113.4,124.2,114.2,0.81,0.468,96.5,95.68
1610612742,Mavericks,22400696,2025-02-02,93.5,135.8,93.0,135.8,0.55,0.505,107.0,107.32
1610612739,Cavaliers,22400696,2025-02-02,135.8,93.5,135.8,93.0,0.736,0.495,107.0,107.32
1610612762,Jazz,22400707,2025-02-03,107.8,108.7,104.5,108.9,0.795,0.63,103.0,104.5
1610612754,Pacers,22400707,2025-02-03,108.7,107.8,108.9,104.5,0.744,0.37,103.0,104.5
1610612752,Knicks,22400702,2025-02-03,120.4,114.6,114.6,109.7,0.511,0.458,103.0,107.9
1610612745,Rockets,22400702,2025-02-03,114.6,120.4,109.7,114.6,0.563,0.542,103.0,107.9
1610612765,Pistons,22400701,2025-02-03,122.6,125.7,125.3,123.2,0.721,0.552,105.5,105.44
1610612737,Hawks,22400701,2025-02-03,125.7,122.6,123.2,125.3,0.643,0.448,105.5,105.44
1610612760,Thunder,22400705,2025-02-03,119.0,92.3,118.5,88.7,0.549,0.56,104.5,106.88
