PLAYER_NAME,PLAYER_ID,GAME_DATE,TEAM_ID,OPP_TEAM_ID,HOME_AWAY,rolling_pts_avg_5G,rolling_pts_median_5G,rolling_3pm_avg_5G,rolling_3pm_median_5G,rolling_min_avg_5G,rolling_std_pts_5G,pts_consistency_score,rest_days,is_b2b,rolling_opp_def_rating_5G,rolling_opp_ast_pct_5G,rolling_opp_blocks_5g,rolling_opp_steals_5g,rolling_opp_fouls_5g,rolling_team_off_rating_5G,rolling_team_reb_pct_5G,rolling_team_ast_pct_5G,rolling_opp_reb_pct_5G,latest_team_e_off_rating,latest_opp_e_def_rating,adjusted_pts_proj_def,adjusted_pts_proj_usg,rolling_usg_pct_5G,rolling_e_usg_pct_5G,rolling_fg_pct_5G,rolling_fg3_pct_5G,rolling_fga_5G,delta_pts_vs_rolling,delta_min_vs_rolling,delta_fga_vs_rolling,opp_def_trend_delta,fg_pct_vs_avg_delta,shots_per_min,pts_per_fga,pts_per_min,team_pace,opp_pace,pts_to_3pm_ratio,pts_trend_slope_5G,is_volume_shooter,is_trending_up,is_trending_down,high_efficiency,rolling_ast_pct_5G,rolling_oreb_pct_5G,rolling_dreb_pct_5G,rolling_reb_pct_5G,rolling_poss_5g,ast_to_poss_ratio,usg_to_poss_ratio,engagement_index,volume_efficiency_ratio,starts_as_C,starts_as_G,starts_as_F,is_starter,rolling_pts_from_2_5g,rolling_pts_from_3_5g,rolling_pts_from_ft_5g,rolling_looseball_rec_5g,rolling_screen_ast_5g,touches_to_pts_ratio,transition_pts_pct,volume_times_efficiency,usg_min_product,scoring_touch_ratio,volume_efficiency_to_pts,adjusted_shot_creation,PTS
Jayson Tatum,1628369,2024-11-01,1610612738,1610612766,0,27.666666666666668,31.0,4.0,4.0,35.333333333333336,10.856641592438551,2.5483609224354193,2,0,129.1,0.633,7.0,7.8,25.4,112.8,0.472,0.523,0.4779999999999999,111.3,126.4,27.666666666666668,27.666666666666668,0.29050000000000004,,0.47333333333333333,0.33166666666666667,20.166666666666668,9.333333333333332,7.666666666666664,0.9421487603305785,-2.6999999999999886,1.0014084507042254,0.5707547169811321,1.3719008264462809,0.7830188679245282,90.0,101.5,6.916666666666667,0,1,0,0,1,0.2203333333333333,0.017499999999999998,0.18366666666666664,0.10133333333333333,75.5,0.002918322295805739,0.0038476821192052987,0.005957053423724416,0.39853719008264465,0,0,1,1,11.0,12.0,4.666666666666667,0.3333333333333333,0.8333333333333334,0.34439834024896265,0.0963855421686747,27.666666666666664,10.264333333333335,0.2696703984968292,11.026195592286502,20.387,32
Jayson Tatum,1628369,2024-11-02,1610612738,1610612766,0,26.833333333333332,28.5,3.1666666666666665,3.0,36.333333333333336,10.166939887039101,2.639270738172975,1,1,125.3,0.476,6.4,6.6,24.6,125.3,0.505,0.512,0.495,123.5,123.5,26.833333333333332,26.833333333333332,0.29033333333333333,,0.4226666666666666,0.266,20.333333333333332,5.166666666666668,-0.3333333333333357,0.7377049180327869,-1.7999999999999972,1.104889589905363,0.5596330275229358,1.319672131147541,0.738532110091743,90.0,101.5,8.473684210526315,7,1,1,0,1,0.17166666666666666,0.021833333333333333,0.19633333333333333,0.11,77.83333333333333,0.0022055674518201285,0.0037301927194860816,0.005489970246664746,0.3831448087431694,0,0,1,1,11.0,9.5,6.333333333333333,0.5,0.8333333333333334,0.32991803278688525,0.13043478260869565,26.833333333333332,10.548777777777778,0.24365506091141523,10.281052367941712,20.505,29
Jayson Tatum,1628369,2024-11-04,1610612738,1610612737,0,27.5,30.5,2.8333333333333335,2.0,37.166666666666664,10.153817016275209,2.7083384379033864,2,0,113.3,0.58,4.6,9.2,21.8,116.5,0.545,0.639,0.495,111.5,112.3,27.5,27.5,0.2903333333333334,,0.42550000000000004,0.239,19.5,1.5,-3.1666666666666643,1.0769230769230769,-1.0,1.1186839012925969,0.5246636771300449,1.4102564102564104,0.7399103139013453,90.0,97.0,9.705882352941176,-8,1,0,1,1,0.14683333333333334,0.010999999999999998,0.18800000000000003,0.09933333333333333,78.83333333333333,0.0018625792811839325,0.003682875264270614,0.005188755279022535,0.40944444444444456,0,0,1,1,11.0,8.5,8.0,0.6666666666666666,0.6666666666666666,0.3191489361702128,0.11515151515151516,27.500000000000004,10.790722222222223,0.23614158954298256,11.259722222222225,19.646833333333333,28
Jayson Tatum,1628369,2024-11-06,1610612738,1610612744,1,26.0,28.5,2.8333333333333335,2.0,35.833333333333336,9.077444574328174,2.8642390647186766,2,0,108.7,0.659,6.8,8.0,21.2,117.1,0.491,0.563,0.513,115.3,104.4,26.0,26.0,0.28733333333333333,,0.4278333333333333,0.2335,18.666666666666668,2.0,-5.833333333333336,1.0714285714285714,-4.299999999999997,1.1686793922867162,0.5209302325581395,1.3928571428571428,0.7255813953488371,90.0,94.0,9.176470588235293,13,1,1,0,1,0.19116666666666668,0.007333333333333333,0.204,0.10683333333333332,76.83333333333333,0.002488069414316703,0.0037396963123644254,0.005611837269502413,0.4002142857142857,0,0,1,1,10.333333333333334,8.5,7.166666666666667,0.5,0.5,0.31451612903225806,0.1794871794871795,26.0,10.296111111111111,0.2282070517629407,10.405571428571427,18.857833333333335,32
Jayson Tatum,1628369,2024-11-08,1610612738,1610612751,1,31.6,32.0,4.0,5.0,36.0,3.507135583350036,9.01017629550912,2,0,110.6,0.7,3.6,8.2,24.6,116.7,0.48599999999999993,0.579,0.43600000000000005,114.0,105.3,31.6,31.6,0.3136,,0.46340000000000003,0.3302,20.0,0.3999999999999986,1.0,1.25,-5.299999999999997,0.949503668536901,0.5555555555555556,1.58,0.8777777777777778,90.0,102.5,7.9,-5,1,0,1,1,0.19219999999999998,0.008799999999999999,0.1766,0.09279999999999998,76.0,0.0025289473684210525,0.004126315789473684,0.005826130966285136,0.495488,0,0,1,1,10.4,12.0,9.2,0.6,0.2,0.37708830548926014,0.1518987341772152,31.6,11.2896,0.33099973481835054,15.6574208,20.1922,33
Jayson Tatum,1628369,2024-11-10,1610612738,1610612749,0,30.8,32.0,4.0,5.0,35.8,2.16794833886788,14.206915072032212,2,0,123.4,0.556,4.2,6.6,20.4,106.9,0.446,0.59,0.4600000000000001,100.6,120.4,30.8,30.8,0.3204,,0.47140000000000004,0.3516,20.0,2.1999999999999993,6.200000000000003,1.05,-3.0,0.7064064488756894,0.558659217877095,1.54,0.8603351955307263,90.0,94.0,7.7,1,1,1,0,1,0.21739999999999998,0.0052,0.1858,0.09719999999999998,73.0,0.0029780821917808216,0.004389041095890411,0.006298353501289426,0.493416,0,0,1,1,10.8,12.0,8.0,0.6,0.0,0.3632075471698113,0.22077922077922077,30.8,11.47032,0.31248023611257514,15.1972128,20.2174,31
Jayson Tatum,1628369,2024-11-12,1610612738,1610612737,1,30.6,31.0,4.2,5.0,36.6,2.0736441353327724,14.756559195967087,2,0,120.2,0.756,4.4,10.2,16.8,115.3,0.531,0.771,0.475,110.9,116.7,30.6,30.6,0.3296,,0.44320000000000004,0.3516,20.4,0.3999999999999986,3.3999999999999986,0.7843137254901962,-3.5,0.7062274368231046,0.5573770491803278,1.5000000000000002,0.8360655737704918,90.0,97.0,7.285714285714286,2,1,1,0,1,0.246,0.0,0.19579999999999997,0.0982,74.6,0.0032975871313672923,0.004418230563002681,0.00668691199237823,0.49440000000000006,0,0,1,1,9.6,12.6,8.4,0.6,0.0,0.35253456221198154,0.1895424836601307,30.6,12.063360000000001,0.2947420110296895,15.128640000000003,20.645999999999997,20
Jayson Tatum,1628369,2024-11-13,1610612738,1610612751,0,28.8,31.0,4.4,5.0,37.2,5.263078946776307,5.472071684754687,1,1,110.5,0.667,2.8,6.0,19.2,117.2,0.4069999999999999,0.737,0.51,115.0,109.1,28.8,28.8,0.31779999999999997,,0.4124,0.3738,20.6,-8.8,-0.20000000000000284,0.9223300970873786,-1.4000000000000057,1.5324927255092144,0.553763440860215,1.3980582524271845,0.7741935483870968,90.0,102.5,6.545454545454545,-8,1,0,1,1,0.2718,0.0,0.183,0.0946,76.8,0.0035390625,0.004138020833333333,0.006787967776499066,0.4443029126213592,0,0,1,1,8.4,13.2,7.2,0.6,0.2,0.3356643356643357,0.20833333333333334,28.800000000000004,11.82216,0.25986916309496955,12.795923883495144,20.8718,36
Jayson Tatum,1628369,2024-11-16,1610612738,1610612761,1,30.4,32.0,4.2,5.0,38.2,6.107372593840988,4.977582382125036,3,0,97.1,0.6,4.0,7.0,18.6,143.3,0.575,0.7,0.492,139.6,95.4,30.4,30.4,0.31,,0.4436,0.45459999999999995,20.2,5.600000000000001,-3.200000000000003,0.9405940594059407,-1.6999999999999886,0.8295761947700632,0.5287958115183246,1.504950495049505,0.7958115183246073,90.0,101.5,7.238095238095237,4,1,1,0,1,0.2706,0.006,0.20220000000000002,0.1048,77.6,0.003487113402061856,0.003994845360824743,0.006925470859267642,0.4665346534653465,0,0,1,1,9.6,12.6,8.2,0.8,0.2,0.33406593406593404,0.125,30.4,11.842,0.2658535182095391,14.182653465346533,20.4706,24
Jayson Tatum,1628369,2024-11-19,1610612738,1610612739,1,28.8,31.0,4.2,5.0,39.2,6.610597552415364,4.356634359496525,3,0,115.2,0.591,3.8,9.6,15.2,126.0,0.491,0.682,0.568,123.1,112.6,28.8,28.8,0.29500000000000004,,0.41719999999999996,0.438,20.0,-4.800000000000001,2.799999999999997,1.1,-2.6000000000000085,1.1984659635666348,0.5102040816326531,1.44,0.7346938775510203,90.0,100.0,6.857142857142857,-9,1,0,1,1,0.3226,0.006,0.23280000000000003,0.11879999999999999,79.0,0.004083544303797469,0.0037341772151898737,0.0075274972400539725,0.42480000000000007,0,0,1,1,8.4,12.6,7.8,1.2,0.2,0.3090128755364807,0.14583333333333334,28.799999999999997,11.564000000000002,0.22702986774108785,12.234240000000002,20.3226,33
Jayson Tatum,1628369,2024-11-22,1610612738,1610612764,0,28.8,31.0,4.4,5.0,38.4,6.610597552415364,4.356634359496525,3,0,139.6,0.535,4.2,8.2,19.6,127.7,0.473,0.727,0.473,124.8,137.1,28.8,28.8,0.29819999999999997,,0.42919999999999997,0.481,19.4,4.199999999999999,-0.3999999999999986,0.9793814432989691,-2.5,0.7362534948741846,0.5052083333333334,1.4845360824742269,0.75,90.0,104.0,6.545454545454545,2,1,1,0,1,0.3262,0.006,0.2518,0.1308,77.6,0.004203608247422681,0.003842783505154639,0.007743734875517821,0.4426886597938144,0,0,1,1,8.0,13.2,7.6,1.0,0.6,0.3150984682713348,0.06944444444444445,28.8,11.450879999999998,0.2363238512035011,12.749433402061854,19.7262,16
Jayson Tatum,1628369,2024-11-24,1610612738,1610612750,1,25.8,24.0,3.6,5.0,37.8,8.497058314499201,3.036341364465139,2,0,112.2,0.485,4.4,10.8,19.4,103.8,0.462,0.611,0.505,106.8,114.4,25.8,25.8,0.2854,,0.4258,0.4144,19.0,-9.8,-0.7999999999999972,1.105263157894737,2.200000000000003,0.8947862846406763,0.5026455026455027,1.3578947368421053,0.6825396825396826,90.0,94.0,7.166666666666667,-4,1,0,1,1,0.333,0.011199999999999998,0.2318,0.1244,77.8,0.0042802056555269925,0.003668380462724936,0.007554615353321671,0.3875431578947368,0,0,1,1,9.2,10.8,5.8,1.0,0.6,0.27741935483870966,0.10852713178294573,25.8,10.78812,0.18934971838197645,9.99861347368421,19.333,26
Jayson Tatum,1628369,2024-11-25,1610612738,1610612746,1,27.0,26.0,4.2,5.0,38.0,7.874007874011811,3.4289990741719647,1,1,102.1,0.66,4.0,10.6,18.4,118.9,0.453,0.676,0.538,115.6,100.6,27.0,27.0,0.2874,,0.4394,0.45339999999999997,20.0,-1.0,0.0,0.75,-1.5,1.0628129267182522,0.5263157894736842,1.35,0.7105263157894737,90.0,99.0,6.428571428571428,-10,1,0,1,1,0.31179999999999997,0.011199999999999998,0.24019999999999997,0.126,76.6,0.004070496083550913,0.003751958224543081,0.007495762186298424,0.38799,0,0,1,1,9.2,12.6,5.2,1.0,0.8,0.28662420382165604,0.1037037037037037,27.0,10.921199999999999,0.20365403955749245,10.47573,20.3118,20
Jayson Tatum,1628369,2024-11-29,1610612738,1610612741,0,23.8,24.0,3.6,5.0,37.0,6.418722614352485,3.707897092766018,4,0,127.9,0.652,6.0,6.8,20.4,127.3,0.505,0.733,0.471,126.3,122.8,23.8,23.8,0.28779999999999994,,0.4064,0.3534,19.2,-3.8000000000000007,-7.0,0.9375,-5.1000000000000085,1.641240157480315,0.518918918918919,1.2395833333333335,0.6432432432432432,90.0,102.5,6.611111111111111,-4,1,0,1,0,0.277,0.011,0.24020000000000002,0.125,75.8,0.0036543535620052773,0.003796833773087071,0.007107529983926143,0.3567520833333333,0,0,1,1,8.4,10.8,4.6,0.8,0.8,0.271689497716895,0.16806722689075632,23.8,10.648599999999998,0.17476243366654326,8.490699583333333,19.477,35
Jayson Tatum,1628369,2024-12-01,1610612738,1610612739,0,26.0,26.0,3.4,4.0,35.8,8.154753215150045,3.188320655552181,2,0,128.6,0.705,5.0,7.8,17.6,131.4,0.556,0.49000000000000005,0.472,130.0,123.9,26.0,26.0,0.2964,,0.46620000000000006,0.37,19.0,9.0,0.20000000000000284,1.4210526315789473,-4.699999999999989,0.9523809523809523,0.5307262569832403,1.368421052631579,0.7262569832402235,90.0,100.0,7.647058823529412,2,1,1,0,1,0.24200000000000005,0.0162,0.2612,0.13820000000000002,75.6,0.003201058201058202,0.003920634920634921,0.006798086970500764,0.4056,0,0,1,1,10.8,10.2,5.0,0.4,0.8,0.3073286052009456,0.16153846153846155,26.0,10.61112,0.22319954567666442,10.5456,19.242,33
