PLAYER_ID,TEAM_ID,OPP_TEAM_ID,HOME_AWAY,rolling_pts_avg_5G,rolling_pts_median_5G,rolling_3pm_avg_5G,rolling_3pm_median_5G,rolling_min_avg_5G,rolling_std_pts_5G,pts_consistency_score,rest_days,is_b2b,rolling_opp_def_rating_5G,rolling_opp_ast_pct_5G,rolling_opp_blocks_5g,rolling_opp_steals_5g,rolling_opp_fouls_5g,rolling_team_off_rating_5G,rolling_team_reb_pct_5G,rolling_team_ast_pct_5G,rolling_opp_reb_pct_5G,latest_team_e_off_rating,latest_opp_e_def_rating,adjusted_pts_proj_def,adjusted_pts_proj_usg,rolling_usg_pct_5G,rolling_e_usg_pct_5G,rolling_fg_pct_5G,rolling_fg3_pct_5G,rolling_fga_5G,delta_pts_vs_rolling,delta_min_vs_rolling,delta_fga_vs_rolling,opp_def_trend_delta,fg_pct_vs_avg_delta,shots_per_min,pts_per_fga,pts_per_min,team_pace,opp_pace,pts_to_3pm_ratio,pts_trend_slope_5G,is_volume_shooter,is_trending_up,is_trending_down,high_efficiency,rolling_ast_pct_5G,rolling_oreb_pct_5G,rolling_dreb_pct_5G,rolling_reb_pct_5G,rolling_poss_5g,ast_to_poss_ratio,usg_to_poss_ratio,engagement_index,volume_efficiency_ratio,starts_as_C,starts_as_G,starts_as_F,is_starter,rolling_pts_from_2_5g,rolling_pts_from_3_5g,rolling_pts_from_ft_5g,rolling_looseball_rec_5g,rolling_screen_ast_5g,touches_to_pts_ratio,transition_pts_pct,volume_times_efficiency,usg_min_product,scoring_touch_ratio,volume_efficiency_to_pts,adjusted_shot_creation,PTS
201939,1610612744,1610612753,1,16.6,14.0,2.8,2.0,32.2,4.03732584763727,4.111622274306126,3,0,111.9,0.633,5.4,8.6,21.2,101.0,0.472,0.722,0.4640000000000001,100.0,110.2,16.6,16.6,0.2299999999999999,0.2344,0.3916,0.3112,15.2,-2.6000000000000014,-1.2000000000000028,1.381578947368421,-1.7000000000000028,0.8503575076608785,0.4720496894409937,1.092105263157895,0.515527950310559,94.0,90.0,5.92857142857143,0,1,0,0,0,0.3219999999999999,0.0152,0.0586,0.0346,70.0,0.0045999999999999,0.0032857142857142,0.0057189096439574,0.2511842105263158,0,1,0,1,6.0,8.4,2.2,1.2,1.4,0.228021978021978,0.0481927710843373,16.6,7.406,0.1175517029554296,4.169657894736843,15.521999999999998,24
201939,1610612744,1610612762,0,18.6,21.0,3.0,2.0,32.2,4.8270073544588685,3.853311192846364,2,0,108.7,0.795,4.2,6.4,21.0,109.5,0.477,0.735,0.63,107.3,108.9,18.6,18.6,0.265,0.2718,0.3492,0.2946,17.2,5.399999999999999,1.7999999999999972,1.802325581395349,0.2000000000000028,1.1082474226804124,0.5341614906832297,1.0813953488372094,0.577639751552795,94.0,105.96,6.2,3,1,1,0,0,0.2884,0.01,0.0494,0.0284,69.6,0.0041436781609195,0.0038074712643678,0.0057191726958162,0.2865697674418605,0,1,0,1,6.0,9.0,3.6,0.8,1.2,0.2576177285318559,0.043010752688172,18.6,8.533000000000001,0.1488102407047366,5.330197674418606,17.4884,32
201939,1610612744,1610612747,0,20.8,21.0,3.2,2.0,33.0,7.791020472312982,2.669736702213789,1,1,101.0,0.733,4.2,7.8,19.6,120.8,0.5,0.717,0.552,117.6,99.6,20.8,20.8,0.2895999999999999,0.2974,0.3424,0.2778,19.6,11.2,2.0,1.7857142857142856,-1.4000000000000057,1.0835280373831775,0.593939393939394,1.0612244897959184,0.6303030303030304,94.0,94.5,6.5,19,1,1,0,0,0.2772,0.005,0.0368,0.0199999999999999,72.2,0.0038393351800554,0.0040110803324099,0.0057304687499999,0.3073306122448979,0,1,0,1,7.2,9.6,4.0,0.4,0.8,0.2962962962962963,0.0384615384615384,20.800000000000004,9.5568,0.1867564534231201,6.392476734693878,19.8772,37
201939,1610612744,1610612741,0,25.6,24.0,4.0,5.0,34.0,9.07193474403338,2.82188667615476,2,0,133.7,0.625,5.6,5.4,17.6,107.7,0.519,0.707,0.381,100.2,129.2,25.6,25.6,0.3137999999999999,0.3223999999999999,0.3696,0.2934,23.2,11.4,3.0,0.8189655172413793,-4.5,1.423160173160173,0.6823529411764706,1.103448275862069,0.7529411764705882,94.0,102.5,6.4,16,1,1,0,0,0.2301999999999999,0.0132,0.0598,0.0338,75.0,0.0030693333333333,0.0041839999999999,0.0055497925311203,0.3462620689655172,0,1,0,1,9.2,12.0,4.4,0.2,1.0,0.3422459893048128,0.046875,25.6,10.669199999999998,0.2576910978295061,8.86430896551724,23.4302,34
201939,1610612744,1610612749,0,28.2,32.0,4.6,6.0,34.2,9.284395510748128,3.037351176373561,2,0,125.7,0.63,3.6,7.4,16.8,132.0,0.57,0.756,0.563,130.8,122.9,28.2,28.2,0.3338,0.3412,0.3948,0.2934,24.0,5.800000000000001,-0.2000000000000028,1.0,-2.799999999999997,1.266464032421479,0.7017543859649122,1.175,0.8245614035087718,94.0,94.0,6.130434782608696,20,1,1,0,0,0.2401999999999999,0.0262,0.0688,0.0444,74.2,0.0032371967654986,0.0044986522911051,0.0059615162148613,0.392215,0,1,0,1,9.6,13.8,4.8,0.2,1.2,0.3671875,0.0141843971631205,28.200000000000003,11.41596,0.3027686403508771,11.060463,24.2402,38
201939,1610612744,1610612742,0,33.0,34.0,5.6,6.0,34.8,5.5677643628300215,5.926964321741401,2,0,117.3,0.633,6.6,7.6,16.4,120.2,0.521,0.659,0.396,120.5,114.8,33.0,33.0,0.3576,0.3656,0.4234,0.335,26.0,5.0,-0.7999999999999972,0.8846153846153846,-2.5,0.923476617855456,0.7471264367816093,1.2692307692307692,0.9482758620689656,94.0,94.5,5.892857142857143,14,1,1,0,1,0.2524,0.0212,0.0978,0.0542,75.6,0.0033386243386243,0.0047301587301587,0.0064176393290561,0.453876923076923,0,1,0,1,10.4,16.8,5.8,0.2,1.0,0.4114713216957606,0.0121212121212121,33.0,12.44448,0.390188322297704,14.97793846153846,26.2524,25
201939,1610612744,1610612745,0,33.2,34.0,6.0,6.0,35.4,5.167204273105526,6.42512546321146,1,1,112.1,0.696,5.0,7.6,18.4,109.2,0.544,0.707,0.515,105.0,110.1,33.2,33.2,0.3521999999999999,0.3581999999999999,0.4349999999999999,0.3632,26.4,-8.200000000000003,1.6000000000000014,0.6439393939393939,-2.0,0.9471264367816092,0.7457627118644068,1.2575757575757578,0.9378531073446328,94.0,99.0,5.533333333333334,-7,1,0,1,1,0.2552,0.026,0.1153999999999999,0.0644,76.8,0.0033229166666666,0.0045859375,0.0064464744943,0.4429181818181818,0,1,0,1,10.4,18.0,4.8,0.0,0.8,0.4108910891089108,0.0120481927710843,33.2,12.467879999999996,0.3853554847010125,14.704883636363638,26.6552,27
201939,1610612744,1610612758,0,32.2,34.0,5.8,6.0,35.4,5.890670590009256,5.466261412070454,8,0,125.0,0.776,4.8,6.6,19.8,104.0,0.442,0.743,0.588,102.1,127.3,32.2,32.2,0.3245999999999999,0.3286,0.44,0.3736,23.6,-5.200000000000003,-0.3999999999999986,0.5508474576271186,2.299999999999997,1.2227272727272729,0.6666666666666667,1.364406779661017,0.9096045197740116,94.0,94.0,5.551724137931036,-10,1,0,1,1,0.2186,0.0308,0.1278,0.0734,75.6,0.0028915343915343,0.0042936507936507,0.0059450807975625,0.442886440677966,0,1,0,1,8.8,17.4,6.0,0.4,0.6,0.3995037220843672,0.0124223602484472,32.2,11.490839999999997,0.363390391274481,14.260943389830508,23.8186,20
201939,1610612744,1610612742,1,28.8,27.0,5.4,5.0,34.2,7.19027120489902,4.005406628655558,2,0,99.0,0.757,7.0,7.8,17.6,136.1,0.482,0.8,0.4680000000000001,133.0,100.0,28.8,28.8,0.2852,0.2888,0.4734,0.4024,19.2,-8.8,-3.200000000000003,1.0416666666666667,1.0,1.2674271229404308,0.5614035087719298,1.5,0.8421052631578947,94.0,94.5,5.333333333333333,-14,1,0,1,1,0.2338,0.0226,0.1054,0.0602,72.0,0.0032472222222222,0.0039611111111111,0.0056577970538819,0.4278,0,1,0,1,7.2,16.2,5.4,0.4,0.2,0.3850267379679144,0.0486111111111111,28.8,9.75384,0.3242330424992963,12.32064,19.4338,30
201939,1610612744,1610612766,1,28.0,27.0,4.4,4.0,33.2,6.670832032063167,4.197371166251425,2,0,131.3,0.8,4.2,10.4,17.8,123.5,0.58,0.638,0.4549999999999999,124.6,127.6,28.0,28.0,0.287,0.292,0.4881999999999999,0.3774,19.4,2.0,-4.200000000000003,0.7216494845360826,-3.700000000000017,0.8787382220401475,0.5843373493975903,1.4432989690721651,0.8433734939759036,94.0,101.5,6.363636363636363,-8,1,0,1,1,0.2662,0.0096,0.1192,0.0602,69.6,0.0038247126436781,0.0041235632183908,0.0060038368177903,0.4142268041237114,0,1,0,1,10.0,13.2,4.8,0.4,0.0,0.3825136612021858,0.0785714285714285,28.000000000000004,9.5284,0.3226018829416024,11.59835051546392,19.6662,15
